,name,bday,sex,age,age_diff,zodiac,zodiac_sp,num_of_m,num_of_m_sp,num_of_child_cl,num_of_child_sp_cl,num_of_role,num_of_role_sp,geohash,geo_distance,age_m_1,age_div_1,age_m_sp_1,age_div_sp_1,divorce
24278,Gwyneth Paltrow,1972-09-27,F,46.604653072958385,-4.4271956303004165,9.0,2.0,2.0,1.0,2.0,2.0,4.0,6.0,9q5ctr1,20000000.0,31.0,44.0,26.0,26.0,1.0
24280,Danielle Panabaker,1987-09-19,F,31.62830174473124,,8.0,,1.0,,,,1.0,,djvwmv9,,30.0,,,,0.0
24283,Grace Park,1974-03-14,F,45.1453486382335,,2.0,,1.0,,1.0,,2.0,,9q5ctr1,,30.0,,,,0.0
24284,Linda Park,1978-07-09,F,40.82493138120564,0.7501865199148511,6.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,wydm9qy,20000000.0,33.0,,34.0,34.0,0.0
24288,Nicole Ari Parker,1970-10-07,F,48.57868402499709,-2.417571887170852,9.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,dqcx88s,20000000.0,35.0,,32.0,32.0,0.0
24289,Sarah Jessica Parker,1965-03-25,F,54.11473199312786,3.0116977076873583,3.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,dpj82z0,5003530.0,32.0,,35.0,35.0,0.0
24290,Suzy Parker,1932-10-28,F,86.52059932784383,,10.0,,3.0,,4.0,,2.0,,dr5rv32,,18.0,21.0,,,1.0
24291,Lana Parrilla,1977-07-15,F,41.807839996714506,,6.0,,1.0,,,,3.0,,dr5rmm5,,37.0,42.0,,,1.0
24292,Leslie Parrish,1935-03-18,F,84.13588232475684,9.237698241579226,2.0,11.0,2.0,4.0,,,4.0,4.0,drt3wc7,625441.0,20.0,26.0,22.0,22.0,1.0
24293,Estelle Parsons,1927-11-20,F,91.4597835684511,,10.0,,2.0,,3.0,,4.0,,drt99db,,26.0,31.0,,,1.0
24294,Karyn Parsons,1966-10-08,F,52.576028255200306,16.687543207594953,9.0,1.0,2.0,1.0,2.0,,2.0,1.0,9q5ctr1,20000000.0,21.0,24.0,37.0,37.0,1.0
24295,Dolly Parton,1946-01-19,F,73.29377057708236,,0.0,,1.0,,,,9.0,,dnkemcc,,20.0,,,,0.0
24299,Marnette Patterson,1980-04-26,F,39.02612647761418,,4.0,,1.0,,2.0,,1.0,,9q5ctr1,,31.0,,,,0.0
24301,Paula Patton,1975-12-05,F,43.41772931682375,-1.2621751302217021,11.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,9q5ctr1,118.0,30.0,40.0,28.0,28.0,1.0
24302,Alexandra Paul,1963-07-29,F,55.7711657323559,,7.0,,1.0,,,,1.0,,dr5regw,,37.0,,,,0.0
24307,Nia Peeples,1961-12-10,F,57.40295830852105,2.8337337522331048,11.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,9q5cgq7,20000000.0,23.0,25.0,25.0,25.0,1.0
24308,Amanda Peet,1972-01-11,F,47.31650889477539,1.2950300143055642,0.0,9.0,1.0,1.0,,3.0,1.0,6.0,dr5regw,118.0,34.0,,36.0,36.0,0.0
24311,Piper Perabo,1976-10-31,F,42.51148209751056,,10.0,,1.0,1.0,,,1.0,3.0,9vg4mqf,20000000.0,38.0,,,,0.0
24312,Rosie Perez,1964-09-06,F,54.66231339452557,2.8063546821632204,8.0,10.0,2.0,2.0,,,7.0,3.0,dr5rs1t,19545.0,27.0,37.0,30.0,30.0,1.0
24313,Elizabeth Perkins,1960-11-18,F,58.4625283202256,6.803698912366443,10.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,dr5x8y2,5003530.0,24.0,28.0,30.0,30.0,1.0
24314,Millie Perkins,1938-05-12,F,80.98455135971305,2.184849791576829,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,dr723jt,20000000.0,22.0,24.0,24.0,24.0,1.0
24315,Rhea Perlman,1948-03-31,F,71.09796915747756,3.3676256185958637,3.0,10.0,1.0,,3.0,3.0,2.0,2.0,dr5qud9,123264.0,34.0,,,,0.0
24316,Pauley Perrette,1969-03-27,F,50.10917404190366,,3.0,,1.0,,,,5.0,,9vrfqk7,,31.0,37.0,,,1.0
24318,Donna Pescow,1954-03-24,F,65.11838025421467,,3.0,,1.0,,1.0,,2.0,,dr5rmm5,,33.0,,,,0.0
24319,Bernadette Peters,1948-02-28,F,71.18558218170118,,2.0,,1.0,,,,3.0,,dr5rrmr,,48.0,,,,0.0
24320,Jean Peters,1926-10-15,F,92.55768427825348,,9.0,,3.0,,,,1.0,,dpq0n35,,28.0,29.0,,,1.0
24321,Susan Peters,1921-07-03,F,97.84184480174129,0.6379323326283223,6.0,10.0,1.0,4.0,1.0,3.0,,2.0,c2krpuh,20000000.0,22.0,27.0,23.0,23.0,1.0
24323,Cassandra Peterson,1951-09-17,F,67.6345167936371,,8.0,,1.0,,1.0,,1.0,,9ygqfmn,,30.0,52.0,,,1.0
24328,Michelle Pfeiffer,1958-04-29,F,61.01973346475287,4.690034702971314,4.0,7.0,2.0,2.0,2.0,2.0,3.0,2.0,9mupvz5,20000000.0,23.0,30.0,28.0,28.0,1.0
24330,Busy Philipps,1979-06-25,F,39.863926021752675,7.983736832378487,6.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,dp3w62v,,28.0,,36.0,36.0,0.0
24331,Gina Philips,1970-05-10,F,48.98937007604537,,4.0,,1.0,,1.0,,1.0,,dhx48x5,,39.0,,,,0.0
24332,Bijou Phillips,1980-04-01,F,39.094574152788894,4.052102370342992,3.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,dr79ks9,123264.0,31.0,,35.0,35.0,0.0
24333,Mackenzie Phillips,1959-11-10,F,59.4865055408393,,10.0,,3.0,,1.0,,2.0,,dqchyb0,,20.0,22.0,,,1.0
24334,Michelle Phillips,1944-06-04,F,74.92008733923352,,5.0,,3.0,,3.0,,3.0,,9q5bn7t,,18.0,25.0,,,1.0
24335,Cindy Pickett,1947-04-18,F,72.05076079590957,5.823528203864557,3.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,9y7tsgp,20000000.0,39.0,45.0,45.0,45.0,1.0
24336,Mary Pickford,1892-04-08,F,127.07447791535759,5.3224912215856595,3.0,11.0,3.0,2.0,2.0,,2.0,,dpz83df,20000000.0,19.0,28.0,25.0,25.0,1.0
24338,Sasha Pieterse-Sheaffer,1996-02-17,F,23.21471351225556,,1.0,,1.0,,,,4.0,,ke7fyjx,,22.0,,,,0.0
24339,Jada Pinkett Smith,1971-09-18,F,47.63136820057907,2.9788428236034963,8.0,9.0,1.0,,,3.0,3.0,8.0,dqcx88s,5003530.0,26.0,,,,0.0
24340,Leah Pipes,1988-08-12,F,30.730268246439014,,7.0,,1.0,,,,1.0,,9q5ctr1,,26.0,,,,0.0
24341,Maria Pitillo,1965-01-08,F,54.32281292565898,,0.0,,1.0,,1.0,,,,dr3rknn,,37.0,,,,0.0
24342,ZaSu Pitts,1894-01-03,F,125.33590696591992,-3.8987795779516343,0.0,11.0,2.0,,2.0,3.0,1.0,1.0,9ysk2m8,20000000.0,26.0,39.0,,,1.0
24344,Dana Plato,1964-11-07,F,54.492563160092274,,10.0,,1.0,,,,1.0,,9q5cqeh,,20.0,,,,1.0
24347,Suzanne Pleshette,1937-01-31,F,82.2604160249697,1.013025592585748,1.0,1.0,3.0,4.0,,1.0,1.0,2.0,dr5rmm5,19545.0,27.0,27.0,28.0,28.0,1.0
24350,Amy Poehler,1971-09-16,F,47.636844014593045,1.3689535034942537,8.0,4.0,1.0,2.0,2.0,2.0,5.0,3.0,drt2ge5,5003530.0,32.0,45.0,24.0,24.0,1.0
24351,Priscilla Pointer,1924-05-18,F,94.96704244440338,-0.9035093123062076,4.0,3.0,2.0,,3.0,2.0,1.0,2.0,dr5regw,118.0,23.0,,,,1.0
24352,Sydney Tamiia Poitier,1973-11-15,F,45.47115957206513,,10.0,,1.0,,1.0,,1.0,,9q5ctr1,,39.0,,,,0.0
24353,Teri Polo,1969-06-01,F,49.92847217944242,,5.0,,1.0,,2.0,,1.0,,dqfqc2s,,28.0,36.0,,,1.0
24355,Ellen Pompeo,1969-11-10,F,49.484931244310296,,10.0,,1.0,,3.0,,3.0,,drt3r0h,,38.0,,,,0.0
24357,Natalie Portman,1981-06-09,F,37.90632251175589,3.9973442302032214,5.0,5.0,1.0,1.0,2.0,2.0,2.0,4.0,sv9h9r1,20000000.0,31.0,,35.0,35.0,0.0
24360,Markie Post,1950-11-04,F,68.50243331485247,,10.0,,2.0,,2.0,,1.0,,9q9jh84,,21.0,22.0,,,1.0
24361,Monica Potter,1971-06-30,F,47.850400761138154,,6.0,,2.0,,3.0,,1.0,,dpmuhfx,,19.0,27.0,,,1.0
24362,Annie Potts,1952-10-28,F,66.5201886417928,,10.0,,4.0,,3.0,,1.0,,dn6m9pp,,21.0,26.0,,,1.0
24363,CCH Pounder,1952-12-25,F,66.36139003538744,,0.0,,1.0,,,,1.0,,d9nwswh,,39.0,,,,0.0
24365,Eleanor Powell,1912-11-21,F,106.45530024572716,-3.441549107784554,10.0,4.0,1.0,4.0,1.0,,2.0,1.0,drkrs0m,20000000.0,31.0,47.0,27.0,27.0,1.0
24366,Jane Powell,1929-04-01,F,90.09630587897081,,3.0,,5.0,,3.0,,3.0,,c20fbmg,,20.0,24.0,,,1.0
24368,Keri Lynn Pratt,1978-09-23,F,40.616850448674505,,9.0,,1.0,,,,1.0,,drtju1g,,33.0,,,,0.0
24369,Kyla Pratt,1986-09-16,F,32.63585152330301,,8.0,,1.0,,2.0,,4.0,,9q5ctr1,,19.0,,,,0.0
24370,Laura Prepon,1980-03-07,F,39.16302182796361,-0.6461460536492878,2.0,10.0,1.0,1.0,1.0,1.0,3.0,1.0,dr5p1vf,625441.0,38.0,,38.0,38.0,0.0
24371,Paula Prentiss,1938-03-04,F,81.17346694319528,,2.0,,1.0,,,,1.0,,9v1zqsr,,23.0,,,,0.0
24372,Jaime Pressly,1977-07-30,F,41.76677139160969,,7.0,,1.0,,3.0,,2.0,,dq2bde6,,32.0,,,,1.0
24373,Carrie Preston,1967-06-21,F,51.875124061411256,12.78602572263633,6.0,8.0,1.0,,,,3.0,1.0,djudbfk,20000000.0,31.0,,,,0.0
24374,Kelly Preston,1962-10-13,F,56.56242085737557,3.3840530606377954,9.0,5.0,2.0,2.0,3.0,,2.0,1.0,87z9pyg,20000000.0,23.0,25.0,26.0,26.0,1.0
24375,Lindsay Price Stone,1976-12-06,F,42.41291744525897,,11.0,,2.0,,2.0,,2.0,,9qh41se,,28.0,31.0,,,1.0
24377,Pat Priest,1936-08-15,F,82.72312230915077,,7.0,,2.0,,2.0,,1.0,,9x22w5d,,19.0,31.0,,,1.0
24378,Victoria Principal,1950-01-03,F,69.33749495198396,,0.0,,2.0,,,,3.0,,wvuxp6g,,28.0,,,,1.0
24380,Dorothy Provine,1935-01-20,F,84.29194302415519,,1.0,,1.0,,,,4.0,2.0,9xyhrwd,20000000.0,33.0,,,,0.0
24381,Linda Purl,1955-09-02,F,63.675503261531716,2.617439098681013,8.0,0.0,4.0,2.0,1.0,2.0,1.0,3.0,dr79ks9,20000000.0,25.0,26.0,27.0,27.0,1.0
24382,Missi Pyle,1972-11-16,F,46.46775772260896,,10.0,,2.0,,,,2.0,,9vk1mc9,,28.0,33.0,,,1.0
24385,Kathleen Quinlan,1954-11-19,F,64.46128257253743,0.3121213987966899,10.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,9q5fr83,20000000.0,40.0,,28.0,28.0,0.0
24388,Charlotte Rae,1926-04-22,F,93.03955591148346,,4.0,,1.0,,2.0,,4.0,,dp9kzdu,,25.0,50.0,,,1.0
24389,Cristina Raines,1952-02-28,F,67.185500044491,,2.0,,1.0,,2.0,,3.0,,wdw511f,,34.0,44.0,,,1.0
24392,Mary Lynn Rajskub,1971-06-22,F,47.87230401719404,,6.0,,1.0,,1.0,,2.0,,dpsby4p,,38.0,,,,0.0
24393,Sheryl Lee Ralph,1956-12-30,F,62.3476183631423,,0.0,,2.0,,2.0,,3.0,,drkh3tm,,34.0,45.0,,,1.0
24394,Esther Ralston,1902-09-17,F,116.63483849771042,,8.0,,3.0,,3.0,,1.0,,drzkxbx,,24.0,,,,1.0
24396,Leven Rambin,1990-05-17,F,28.969794040945395,9.267815218656098,4.0,1.0,1.0,2.0,,,5.0,2.0,9vk1mc9,625441.0,25.0,27.0,27.0,27.0,1.0
24398,Dania Ramirez,1979-11-08,F,39.491570668802225,,10.0,,1.0,,2.0,,1.0,,d7q30tm,,34.0,,,,0.0
24399,Sara Ramírez,1975-08-31,F,43.680568389494645,,8.0,,1.0,,,,3.0,,9shk683,,37.0,,,,0.0
24400,Anne Ramsey,1929-03-27,F,90.10999541400575,8.016591716462349,3.0,3.0,1.0,,,,1.0,,9z7f8yw,5003530.0,25.0,,,,0.0
24403,June Diane Raphael,1980-01-04,F,39.335509969403894,3.9261586480215196,0.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,dr5xk38,625441.0,29.0,,33.0,33.0,0.0
24404,Phylicia Rashad,1948-06-19,F,70.87893659691849,,5.0,,3.0,,2.0,,4.0,,9vk1mc9,,24.0,,,,1.0
24405,Emily Ratajkowski,1991-06-07,F,27.91296193624784,,5.0,,1.0,,,,2.0,,gcpuuyv,,27.0,,,,0.0
24406,Kim Raver,1969-03-15,F,50.14202892598753,,2.0,,1.0,,2.0,,1.0,,dr5regw,,31.0,,,,0.0
24407,Navi Rawat,1977-06-05,F,41.91735627699405,,5.0,,1.0,,1.0,,,,9q59945,,35.0,,,,0.0
24412,Crystal Reed,1985-02-06,F,34.24300293640526,,1.0,,1.0,,,,2.0,,dpt1b8r,,23.0,27.0,,,1.0
24413,Donna Reed,1921-01-27,F,98.27169620183851,8.791419399440098,1.0,3.0,3.0,,4.0,,1.0,2.0,9zkpn43,20000000.0,22.0,24.0,,,1.0
24414,Nikki Reed,1988-05-17,F,30.96846615604701,,4.0,,2.0,,1.0,,9.0,,9q5ctr1,,23.0,27.0,,,1.0
24415,Pamela Reed,1949-04-02,F,70.09315728591278,,3.0,,1.0,,2.0,,,,c22uvdn,,39.0,,,,0.0
24417,Autumn Reeser,1980-09-21,F,38.62091624057989,,8.0,,1.0,,2.0,,1.0,,9mudg3j,,29.0,34.0,,,1.0
24421,Lee Remick,1935-12-14,F,83.39390952586295,,11.0,,2.0,,2.0,,1.0,,drt827c,,22.0,33.0,,,1.0
24422,Leah Remini,1970-06-15,F,48.890805423793786,,5.0,,1.0,,1.0,,3.0,,dr5regw,,33.0,,,,0.0
24425,Judy Reyes,1967-11-05,F,51.50003080145383,,10.0,,1.0,,1.0,,2.0,,dr72w1h,,30.0,41.0,,,1.0
24426,Debbie Reynolds,1932-04-01,F,87.09555979931143,3.641416319294715,3.0,7.0,3.0,5.0,,,4.0,2.0,9tsk8y5,20000000.0,23.0,27.0,27.0,27.0,1.0
24433,Marissa Ribisi,1974-12-17,F,44.3842104902907,,11.0,,1.0,,2.0,,1.0,,9q5ctr1,,30.0,45.0,,,1.0
24435,Gigi Rice,1965-03-13,F,54.14758687721172,6.787271470324511,2.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,dpjh2bf,20000000.0,26.0,,33.0,33.0,0.0
24436,Christina Ricci,1980-02-12,F,39.22873159613135,,1.0,,1.0,,1.0,,2.0,,9q59x9j,,33.0,,,,0.0
24437,Ariana Richards,1979-09-11,F,39.650369275207574,,8.0,,1.0,,1.0,,2.0,,9qbeshc,,34.0,,,,0.0
24439,Denise Richards,1971-02-17,F,48.21454239306762,5.456648664928097,1.0,8.0,2.0,3.0,3.0,5.0,1.0,1.0,dp3mv70,5003530.0,31.0,35.0,30.0,30.0,1.0
24440,Kim Richards,1964-09-19,F,54.62672060343471,,8.0,,2.0,,4.0,,3.0,,dr5xu60,,21.0,24.0,,,1.0
24441,Kyle Richards,1969-01-11,F,50.314517067427815,,0.0,,2.0,,4.0,,5.0,,9q5cgq7,,19.0,23.0,,,1.0
24443,LaTanya Jackson,1949-10-21,F,69.54010007050111,0.8323237301245063,9.0,11.0,1.0,1.0,1.0,1.0,2.0,3.0,djgzzxy,5003530.0,31.0,,32.0,32.0,0.0
24444,Natasha Richardson,1963-05-11,F,55.987460385908,11.126854076401298,4.0,3.0,2.0,3.0,2.0,5.0,1.0,4.0,gcpvhdd,123264.0,27.0,29.0,23.0,23.0,1.0
24445,Patricia Richardson,1951-02-23,F,68.19852563707674,2.625652819701979,2.0,6.0,1.0,2.0,3.0,3.0,1.0,1.0,dqcjv8v,20000000.0,31.0,44.0,34.0,34.0,1.0
24448,Amanda Righetti,1983-04-04,F,36.088352259115524,,3.0,,1.0,,1.0,,1.0,1.0,9qx5p9n,,23.0,,,,0.0
24449,Molly Ringwald,1968-02-18,F,51.21255056572004,,2.0,,2.0,,3.0,,4.0,,9qcu2n8,,31.0,34.0,,,1.0
24450,Lisa Rinna,1963-07-11,F,55.8204480584817,11.696338733854905,6.0,10.0,1.0,3.0,2.0,3.0,8.0,7.0,9mupk2n,5003530.0,34.0,,34.0,34.0,0.0
24451,Kelly Ripa,1970-10-02,F,48.592373560032044,-0.4900853542509429,9.0,3.0,1.0,1.0,3.0,3.0,6.0,,dr4dqgy,20000000.0,26.0,,25.0,25.0,0.0
24453,Naya Rivera,1987-01-12,F,32.31277849647837,,0.0,,1.0,,1.0,,3.0,,9q5ewkz,,27.0,31.0,,,1.0
24455,Doris Roberts,1925-11-04,F,93.50226219566451,,10.0,,2.0,,1.0,,1.0,,9yzgery,,31.0,37.0,,,1.0
24457,Julia Roberts,1967-10-28,F,51.521934057509746,,10.0,,2.0,,3.0,,2.0,,dn5bub6,,26.0,28.0,,,1.0
24458,Tanya Roberts,1955-10-15,F,63.557773260231215,,9.0,,1.0,,,,3.0,,dr72r5t,,19.0,,,,0.0
24461,Wendy Raquel Robinson,1967-07-25,F,51.782035223173644,,7.0,,1.0,,,,1.0,,9q5ctr1,,36.0,,,,0.0
24465,Lela Rochon,1964-04-17,F,55.05109618951792,8.936528470810488,3.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,9q5ctr1,20000000.0,18.0,23.0,24.0,24.0,1.0
24469,Sarah Roemer,1984-08-28,F,34.6865438715374,3.0116977076873583,8.0,8.0,1.0,2.0,2.0,2.0,2.0,4.0,9mudjgt,20000000.0,31.0,,24.0,24.0,0.0
24470,Ginger Rogers,1911-07-16,F,107.80782630717948,9.087113356194855,6.0,5.0,5.0,2.0,,,3.0,6.0,9yuy7s2,5003530.0,18.0,20.0,27.0,27.0,1.0
24471,Mimi Rogers,1956-01-27,F,63.2730309315044,,1.0,,3.0,,2.0,,4.0,,dhwfmx3,,20.0,24.0,,,1.0
24472,Elisabeth Röhm,1973-04-28,F,46.02147888046982,,4.0,,1.0,,1.0,,1.0,,u1hg6js,,35.0,41.0,,,1.0
24473,Esther Rolle,1920-11-08,F,98.49072876239758,,10.0,,1.0,,,,1.0,,dhxj28q,,35.0,55.0,,,1.0
24476,Christy Carlson Romano,1984-03-20,F,35.127346899662555,,3.0,,1.0,,2.0,,3.0,,drk493u,,29.0,,,,0.0
24477,Rebecca Romijn,1972-11-06,F,46.49513679267884,9.218532892530304,10.0,7.0,2.0,2.0,2.0,1.0,4.0,5.0,9q9p3w7,625441.0,26.0,33.0,35.0,35.0,1.0
24481,Emily Rose,1981-02-02,F,38.25403670164343,,1.0,,1.0,,2.0,,,,c23n556,,28.0,,,,0.0
24483,Diana Ross,1944-03-26,F,75.11174082972272,-1.77963955454253,3.0,0.0,2.0,1.0,5.0,3.0,4.0,,dpsby4p,5003530.0,27.0,33.0,25.0,25.0,1.0
24484,Katharine Ross,1940-01-29,F,79.26788366633126,,1.0,,5.0,,1.0,,2.0,,9q5cgq7,,20.0,22.0,,,1.0
24486,Emmy Rossum,1986-09-12,F,32.646803151330964,,8.0,,2.0,,,,4.0,,dr5rq7s,,22.0,24.0,,,1.0
24491,Kelly Rowland,1981-02-11,F,38.22939553858053,,1.0,,1.0,,1.0,,5.0,,djgzzxy,,33.0,,,,0.0
24492,Gena Rowlands,1930-06-19,F,88.88067516786792,0.5256781453417935,5.0,11.0,2.0,1.0,,,1.0,2.0,dp8xsqd,5003530.0,24.0,,25.0,25.0,1.0
24496,Sara Rue,1979-01-26,F,40.27461207280095,,1.0,,2.0,,2.0,,1.0,,dr5regw,,22.0,28.0,,,1.0
24498,Janice Rule,1931-08-15,F,87.72527841091879,,7.0,,3.0,,2.0,,2.0,,dngyy1w,,25.0,25.0,,,1.0
24500,Jennifer Runyon,1960-04-01,F,59.09498483883995,,3.0,,1.0,,2.0,,1.0,,dp3wjzt,,31.0,,,,0.0
24502,Barbara Rush,1927-01-04,F,92.33591381068743,0.1095162802795403,0.0,11.0,3.0,3.0,2.0,4.0,1.0,2.0,9xj64fk,5003530.0,23.0,,24.0,24.0,1.0
24504,Betsy Russell,1963-09-06,F,55.66438735908335,5.8865000650252925,8.0,9.0,1.0,2.0,2.0,3.0,1.0,4.0,9mudjgt,20000000.0,26.0,38.0,32.0,32.0,1.0
24505,Gail Russell,1924-09-21,F,94.62206616152281,2.6721972388207837,8.0,0.0,1.0,2.0,,4.0,1.0,1.0,dp3wjzt,20000000.0,25.0,30.0,27.0,27.0,1.0
24507,Keri Russell,1976-03-23,F,43.119297453062,,3.0,,1.0,,3.0,,2.0,,9mupgbs,,31.0,37.0,,,1.0
24510,Deanna Russo,,F,,,,,1.0,,1.0,,1.0,,dr55fu7,,,,,,0.0
24511,Rene Russo,1954-02-17,F,65.21420699945925,-5.347132384648555,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,9q5f7y6,123264.0,38.0,,33.0,33.0,0.0
24512,Kelly Rutherford,1968-11-06,F,50.49521892988905,,10.0,,2.0,,2.0,,1.0,,dndyqpe,,33.0,34.0,,,1.0
24513,Amy Ryan,1969-05-03,F,50.00787148264509,,4.0,,1.0,,1.0,,1.0,,dr5regw,,42.0,,,,0.0
24516,Eileen Ryan,,F,,,,8.0,1.0,2.0,,,1.0,3.0,dr5regw,625441.0,,,26.0,26.0,0.0
24518,Jeri Ryan,1968-02-22,F,51.20159893769208,,2.0,,2.0,,2.0,,1.0,,u281zd9,,23.0,31.0,,,1.0
24519,Meg Ryan,1961-11-19,F,57.460454355667814,7.61411938643504,10.0,3.0,1.0,3.0,2.0,3.0,2.0,5.0,dr7fhck,20000000.0,30.0,40.0,24.0,24.0,1.0
24522,Katey Sagal,1954-01-19,F,65.29360630266193,,0.0,,4.0,,4.0,,5.0,,9q5ctr1,,23.0,27.0,,,1.0
24524,Eva Marie Saint,1924-07-04,F,94.83836081507492,,6.0,,1.0,,2.0,,1.0,,dr5r8pt,,27.0,,,,0.0
24526,Jill St. John,1940-08-19,F,78.71208854391259,,7.0,,4.0,,,,1.0,,9q5ctr1,,17.0,18.0,,,1.0
24527,Zoe Saldana,1978-06-19,F,40.879689521345405,,5.0,,1.0,,3.0,,2.0,,dr723jt,,35.0,,,,0.0
24528,Laura San Giacomo,1962-11-14,F,56.47480783315195,3.6003477141898874,10.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,dr70neh,20000000.0,28.0,,31.0,31.0,1.0
24529,Kiele Sanchez,1977-10-13,F,41.561428366085536,2.7269553789605534,9.0,1.0,2.0,,2.0,,1.0,7.0,dp3wjzt,20000000.0,24.0,31.0,,,1.0
24534,Susan Sarandon,1946-10-04,F,72.58739056927931,4.1972114417133835,9.0,7.0,1.0,,,3.0,3.0,1.0,dr5regw,5003530.0,21.0,33.0,,,1.0
24535,Tura Satana,1938-07-10,F,80.82301484630075,,6.0,,2.0,,2.0,,1.0,,xpttfun,,13.0,,,,1.0
24539,Diana Scarwid,1955-08-27,F,63.69193070357365,,8.0,,1.0,,2.0,,1.0,,djwqd8p,,23.0,40.0,,,1.0
24541,Kristen Schaal,1978-01-24,F,41.279423944365725,,1.0,,1.0,,1.0,,5.0,,9xjk825,,34.0,,,,0.0
24542,Natalie Schafer,1900-11-05,F,118.49935316946959,5.708536109571037,10.0,2.0,1.0,4.0,,,1.0,1.0,dr5md3e,123264.0,33.0,42.0,31.0,31.0,1.0
24543,Anne Schedeen,1949-01-08,F,70.32314147449982,,0.0,,1.0,,1.0,,1.0,,c20fbmg,,33.0,,,,0.0
24546,Annabella Sciorra,1960-03-29,F,59.10319855986091,,3.0,,1.0,,,,1.0,,dr5rs1t,,29.0,33.0,,,1.0
24549,Martha Scott,1912-09-22,F,106.61957466614645,,8.0,,2.0,,3.0,,5.0,,9zj73t0,,28.0,34.0,,,1.0
24552,Kyra Sedgwick,1965-08-19,F,53.71225966310054,7.115820311163131,7.0,6.0,1.0,1.0,2.0,2.0,3.0,4.0,dr5regw,625441.0,23.0,,30.0,30.0,0.0
24556,Joan Severance,1958-12-23,F,60.36811159708961,,0.0,,1.0,,,,3.0,,9vk1mc9,,19.0,26.0,,,1.0
24558,Amanda Seyfried,1985-12-03,F,33.421630834308715,9.423875918054444,11.0,6.0,1.0,2.0,1.0,1.0,3.0,1.0,dr4qfx7,625441.0,32.0,,31.0,31.0,0.0
24559,Sarah Shahi,1980-01-10,F,39.319082527361964,2.496971190373519,0.0,6.0,1.0,1.0,3.0,3.0,2.0,1.0,9vffycg,625441.0,29.0,,32.0,32.0,0.0
24565,Ally Sheedy,1962-06-13,F,56.89644551222818,,5.0,,1.0,,1.0,,2.0,,dr5regw,,30.0,46.0,,,1.0
24567,Adrienne Shelly,1966-06-24,F,52.866246397941104,,6.0,,1.0,,,,3.0,,dr5x8y2,,28.0,,,,0.0
24568,Marley Shelton,1974-04-12,F,45.065949335030844,,3.0,,1.0,1.0,2.0,2.0,1.0,2.0,9q5ctr1,,27.0,,,,0.0
24569,Cybill Shepherd,1950-02-18,F,69.21155122966249,,2.0,,2.0,,3.0,,2.0,,9ypzyyu,,28.0,32.0,,,1.0
24570,Sherri Shepherd,1967-04-22,F,52.03939848183057,,4.0,,2.0,,2.0,,5.0,,dp3wjzt,,34.0,43.0,,,1.0
24571,Ann Sheridan,1915-02-21,F,104.20474068598259,,2.0,,3.0,,,,2.0,,9vfuvwt,,21.0,23.0,,,1.0
24574,Brooke Shields,1965-05-31,F,53.93129222365962,,5.0,,2.0,,2.0,,2.0,,dr72h8r,,32.0,34.0,,,1.0
24576,Talia Shire,1946-04-25,F,73.03093150441146,8.810584748489017,4.0,6.0,2.0,2.0,3.0,2.0,1.0,1.0,dr5xfty,5003530.0,24.0,34.0,33.0,33.0,1.0
24577,Anne Shirley,1918-04-17,F,101.05340972093883,5.900189600060233,3.0,5.0,3.0,3.0,2.0,3.0,1.0,2.0,dr5regw,5003530.0,19.0,25.0,25.0,25.0,1.0
24578,Dinah Shore,,F,,,,8.0,2.0,1.0,2.0,2.0,5.0,6.0,dn6b0mr,20000000.0,,,27.0,27.0,1.0
24579,Elisabeth Shue,1963-10-06,F,55.58225014887369,-0.07666139619567823,9.0,10.0,1.0,1.0,3.0,3.0,1.0,11.0,dr460g7,20000000.0,31.0,,31.0,31.0,0.0
24580,Jane Sibbett,1962-11-28,F,56.436477135054105,,11.0,,1.0,,3.0,,2.0,,9q9p3w7,,30.0,,,,1.0
24584,Maggie Siff,1974-06-21,F,44.87429584454164,,6.0,,1.0,,1.0,,2.0,,dr5regw,,38.0,,,,0.0
24585,Jamie-Lynn Sigler,1981-05-15,F,37.9747701869306,,4.0,,2.0,,2.0,,2.0,,dr78n9c,,22.0,25.0,,,1.0
24586,Karen Sillas,1963-06-05,F,55.91901271073328,,5.0,,1.0,,2.0,,1.0,,dr5rmm5,,44.0,,,,1.0
